example_id,setup_id,optional_monitor,value_outer_fold,downstream_inner_fold,y,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,outer_train_n,outer_eval_n,outer_train_id_sha256,outer_eval_id_sha256,downstream_inner_fold_assignment_sha256,target_generation_scope
wildguard-0940,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09972455056348983,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0943,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.12633673330937092,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0945,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10404156692171172,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0946,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.11320986731185124,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0947,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.19107650422705938,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0948,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10006856566558471,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0949,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10237764855005721,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0950,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09972996572006841,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0951,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,1,0,1,0,1,1,1,0,0.48626046794512207,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0952,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10200489577346844,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0953,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.21760965433921475,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0954,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.1021994128584053,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0955,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.11306259204636813,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0956,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10238173365912513,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0957,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.14692664635277441,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0958,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,1,1,1,1,0,0,0,0,0.486447803423266,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0959,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10399063776374436,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0960,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.3342618518172918,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0961,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.11478270202017059,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0962,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.1919826810277576,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0963,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10390747156794418,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0964,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.27311028827744743,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0965,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10389908097491392,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0966,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10112801552181262,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0967,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10420221480210327,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0968,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10403277663010006,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0969,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10235554817018806,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0970,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,1,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.10241946015379681,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0971,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.1285537657996259,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0972,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.28905407941924666,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0973,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09994114298047596,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0975,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.27151693086496603,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0977,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09968803071708889,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0981,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.0997113439849846,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0982,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.11312855697122799,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0983,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.14366942244491007,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0985,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.23599089853702812,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0986,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.15487279210931695,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0987,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.13259643232693932,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0988,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10430743314426104,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0989,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10249916151962624,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0990,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09995699981483162,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0991,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10214633545646151,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0992,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10209926634522144,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0995,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.2953886935718681,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0996,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.20083002716556345,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0997,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10229511734811665,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-0999,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.32542150180725876,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1001,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10001013486427231,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1002,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10227435045991529,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1003,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09990150233011413,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1005,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.156145300075571,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1006,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10408460390477665,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1007,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.11328502486653273,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1008,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.17382385551950796,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1009,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.26527752070082405,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1010,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10968114609696193,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1013,qwen_after_rule_compact,qwen3guard_prompt_response,1,2,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.09972702575683874,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
wildguard-1014,qwen_after_rule_compact,qwen3guard_prompt_response,1,3,0,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.11292314433030459,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1,e4cd6e2b7c594a2a28d115a2621965cd46f3d52910fead51e728947d1dc1ba65,inner_oof_within_current_outer_train
